Production_Date,Month,Quarter,Year,Plant_Location,Department,Machine_ID,Machine_Type,Shift,Product_Being_Manufactured,Raw_Material,Machine_Condition,Units_Produced,Target_Units,Production_Efficiency_%,Defect_Count,Defect_Rate_%,Defect_Type,Downtime_Hours,Production_Cost_INR,Energy_Consumption_kWh,Maintenance_Required,Order_Status
11-09-2023,September,Q3,2023,Kanpur Plant,Tape Winding,LC-004,Precision Winder PW-100,Night (10PM-6AM),Tape Extrusion Line,Recycled PP Pellets,Poor,93,365,25.48,35,37.63,Bobbin Package Defect,8.59,49198,21.65,No,In Progress
11-09-2023,September,Q3,2023,Kanpur Plant,Quality Control,LC-024,Tensile Strength Tester,Afternoon (2PM-10PM),Nova 10 Circular Loom,PP Granules Grade A,Excellent,175,399,43.86,8,4.57,No Defect,1.4,42541,123.11,No,Completed
11-09-2023,September,Q3,2023,Bengaluru Plant,Lamination & Coating,LC-014,Extrusion Lamination Line EL-100,Night (10PM-6AM),Precision Tape Winder,HDPE Granules,Poor,281,283,99.29,24,8.54,Delamination,3.46,13381,57.64,No,In Progress
11-09-2023,September,Q3,2023,Bengaluru Plant,Recycling,LC-022,Cutter Compactor Recycler CC-200,Morning (6AM-2PM),Extrusion Lamination Line,Master Batch Additive,Good,414,243,100,2,0.48,Pellet Size Variation,0.57,22528,97.95,No,Completed
11-09-2023,September,Q3,2023,Kanpur Plant,Recycling,LC-022,Cutter Compactor Recycler CC-200,Morning (6AM-2PM),Tape Extrusion Line,PP Granules Grade B,Good,336,361,93.07,16,4.76,No Defect,0.16,95496,97.69,No,Completed
12-09-2023,September,Q3,2023,Kanpur Plant,Tape Winding,LC-004,Precision Winder PW-100,Morning (6AM-2PM),Extrusion Lamination Line,PP Granules Grade B,Excellent,311,205,100,9,2.89,Uneven Winding Tension,1.65,97361,145,No,Completed
12-09-2023,September,Q3,2023,Kanpur Plant,Lamination & Coating,LC-013,Extrusion Lamination Line EL-50,Night (10PM-6AM),Tape Extrusion Line,HDPE Granules,Fair,377,260,100,9,2.39,Delamination,2.02,92639,54.17,No,Completed
12-09-2023,September,Q3,2023,Kanpur Plant,Circular Loom,LC-012,Venti Circular Loom,Afternoon (2PM-10PM),Tape Extrusion Line,HDPE Granules,Excellent,136,266,51.13,5,3.68,Weave Pattern Error,1.45,73262,29.26,No,Completed
12-09-2023,September,Q3,2023,Kanpur Plant,Circular Loom,LC-011,FSN 4 Circular Loom,Night (10PM-6AM),FIBC Conversion Line,PP Granules Grade B,Good,297,465,63.87,11,3.7,Weft Skip,1.95,18029,127.88,No,Completed
12-09-2023,September,Q3,2023,Kanpur Plant,Conversion,LC-016,Bag Cutting & Stitching Line,Morning (6AM-2PM),Extrusion Lamination Line,HDPE Granules,Excellent,181,436,41.51,13,7.18,Bag Dimension Error,0.52,40862,30.39,No,In Progress
12-09-2023,September,Q3,2023,Kanpur Plant,Lamination & Coating,LC-015,Coating Machine CM-75,Night (10PM-6AM),CSN 4 Circular Loom,PP Granules Grade B,Good,90,483,18.63,13,14.44,Coating Thickness Variation,0.37,47884,108.8,No,Completed
12-09-2023,September,Q3,2023,Bengaluru Plant,R&D,LC-029,Lab Scale Extruder,Afternoon (2PM-10PM),Nova 10 Circular Loom,PP Granules Grade A,Good,322,305,100,14,4.35,No Defect,1.77,71575,117.9,Yes,Completed
12-09-2023,September,Q3,2023,Kanpur Plant,Circular Loom,LC-009,LSL Circular Loom,Afternoon (2PM-10PM),Lofil Multifilament Line,PP Granules Grade A,Excellent,223,235,94.89,9,4.04,No Defect,1.64,62978,99.98,No,Completed
12-09-2023,September,Q3,2023,Kanpur Plant,Lamination & Coating,LC-015,Coating Machine CM-75,Afternoon (2PM-10PM),FSN 4 Circular Loom,PP Granules Grade A,Excellent,227,428,53.04,13,5.73,Delamination,0.24,16997,39.7,No,Completed
13-09-2023,September,Q3,2023,Bengaluru Plant,Tape Winding,LC-005,Step Precision Winder SPW-200,Morning (6AM-2PM),Extrusion Lamination Line,PP Granules Grade A,Good,125,417,29.98,14,11.2,Wind Ratio Error,1.29,96249,106.83,No,Completed
13-09-2023,September,Q3,2023,Kanpur Plant,Conversion,LC-018,FIBC Conversion Line,Afternoon (2PM-10PM),Tape Extrusion Line,PP Granules Grade B,Good,207,429,48.25,3,1.45,Stitching Defect,0.76,89282,135.17,No,Completed
13-09-2023,September,Q3,2023,Kanpur Plant,Tape Extrusion,LC-001,Tape Extrusion Line TE-600,Morning (6AM-2PM),CSN 4 Circular Loom,Master Batch Additive,Good,349,470,74.26,15,4.3,Tape Breakage,0.58,28135,33.44,Yes,Completed
13-09-2023,September,Q3,2023,Kanpur Plant,Conversion,LC-018,FIBC Conversion Line,Morning (6AM-2PM),LSL Circular Loom,HDPE Granules,Excellent,428,358,100,11,2.57,Cut Length Error,0.9,75282,66.84,No,Delayed
13-09-2023,September,Q3,2023,Bengaluru Plant,Quality Control,LC-024,Tensile Strength Tester,Night (10PM-6AM),LSL Circular Loom,Recycled PP Pellets,Good,291,313,92.97,6,2.06,GSM Out of Range,1.73,14870,79.33,No,Completed
13-09-2023,September,Q3,2023,Kanpur Plant,Tape Extrusion,LC-003,HDPE Tape Extrusion Line,Night (10PM-6AM),Nova 82 Circular Loom,Master Batch Additive,Excellent,355,393,90.33,1,0.28,No Defect,0.98,94735,62.78,No,Completed
13-09-2023,September,Q3,2023,Kanpur Plant,Tape Extrusion,LC-001,Tape Extrusion Line TE-600,Morning (6AM-2PM),LSL Circular Loom,PP Granules Grade B,Fair,323,297,100,14,4.33,No Defect,2.42,15329,87.44,Yes,Completed
13-09-2023,September,Q3,2023,Bengaluru Plant,Tape Winding,LC-006,Automatic Tape Winder ATW-300,Morning (6AM-2PM),Nova 82 Circular Loom,Master Batch Additive,Good,143,247,57.89,5,3.5,No Defect,0.01,94584,146.14,Yes,In Progress
13-09-2023,September,Q3,2023,Kanpur Plant,Circular Loom,LC-007,Nova 10 Circular Loom,Afternoon (2PM-10PM),Nova 10 Circular Loom,HDPE Granules,Excellent,337,320,100,3,0.89,Fabric Tear,1.24,17777,82.27,Yes,Completed
13-09-2023,September,Q3,2023,Bengaluru Plant,Tape Extrusion,LC-002,Tape Extrusion Line TE-400,Afternoon (2PM-10PM),FIBC Conversion Line,PP Granules Grade B,Fair,305,414,73.67,11,3.61,Thickness Inconsistency,4.98,99128,132.46,Yes,Completed
13-09-2023,September,Q3,2023,Kanpur Plant,Tape Extrusion,LC-003,HDPE Tape Extrusion Line,Morning (6AM-2PM),LSL Circular Loom,PP Granules Grade B,Good,146,252,57.94,5,3.42,No Defect,1.25,71779,89.35,No,Delayed
14-09-2023,September,Q3,2023,Kanpur Plant,Lamination & Coating,LC-014,Extrusion Lamination Line EL-100,Afternoon (2PM-10PM),Extrusion Lamination Line,HDPE Granules,Good,338,449,75.28,4,1.18,Delamination,1.16,34008,138.97,Yes,Completed
14-09-2023,September,Q3,2023,Kanpur Plant,Lamination & Coating,LC-013,Extrusion Lamination Line EL-50,Night (10PM-6AM),FSN 4 Circular Loom,HDPE Granules,Good,424,464,91.38,12,2.83,Delamination,0.57,93425,56.67,No,Completed
14-09-2023,September,Q3,2023,Bengaluru Plant,Conversion,LC-018,FIBC Conversion Line,Night (10PM-6AM),Extrusion Lamination Line,PP Granules Grade B,Fair,243,212,100,18,7.41,Stitching Defect,4.41,44480,143.82,No,Completed
14-09-2023,September,Q3,2023,Kanpur Plant,Recycling,LC-022,Cutter Compactor Recycler CC-200,Morning (6AM-2PM),LSL Circular Loom,Recycled PP Pellets,Excellent,113,307,36.81,10,8.85,Contamination in Pellets,0.29,75736,119.42,No,Completed
14-09-2023,September,Q3,2023,Kanpur Plant,Conversion,LC-018,FIBC Conversion Line,Morning (6AM-2PM),FIBC Conversion Line,PP Granules Grade B,Excellent,194,298,65.1,5,2.58,Bag Dimension Error,0.24,86675,23.43,Yes,Completed
14-09-2023,September,Q3,2023,Kanpur Plant,Lamination & Coating,LC-014,Extrusion Lamination Line EL-100,Night (10PM-6AM),Lofil Multifilament Line,PP Granules Grade A,Poor,318,278,100,24,7.55,Peel Strength Failure,3.12,61580,42.51,No,Delayed
15-09-2023,September,Q3,2023,Kanpur Plant,Tape Extrusion,LC-001,Tape Extrusion Line TE-600,Morning (6AM-2PM),Lofil Multifilament Line,PP Granules Grade B,Excellent,394,345,100,9,2.28,Melt Flow Issue,0.13,95231,86.5,No,Completed
15-09-2023,September,Q3,2023,Bengaluru Plant,R&D,LC-030,Pilot Winding Unit,Morning (6AM-2PM),Lofil Multifilament Line,Master Batch Additive,Good,167,243,68.72,7,4.19,No Defect,0.4,32889,122.02,No,Completed
15-09-2023,September,Q3,2023,Kanpur Plant,Tape Extrusion,LC-003,HDPE Tape Extrusion Line,Afternoon (2PM-10PM),Tape Extrusion Line,PP Granules Grade B,Poor,108,482,22.41,23,21.3,Tape Width Variation,9.32,51654,147.25,No,Completed
15-09-2023,September,Q3,2023,Kanpur Plant,Lamination & Coating,LC-013,Extrusion Lamination Line EL-50,Afternoon (2PM-10PM),Extrusion Lamination Line,PP Granules Grade A,Excellent,59,322,18.32,4,6.78,Air Bubble,0.23,62612,61.46,No,Completed
15-09-2023,September,Q3,2023,Kanpur Plant,Lamination & Coating,LC-014,Extrusion Lamination Line EL-100,Morning (6AM-2PM),Nova 82 Circular Loom,Master Batch Additive,Good,122,229,53.28,9,7.38,No Defect,0.49,97180,146.49,No,Completed
15-09-2023,September,Q3,2023,Bengaluru Plant,Tape Winding,LC-005,Step Precision Winder SPW-200,Morning (6AM-2PM),Strapping Line,Master Batch Additive,Good,225,443,50.79,14,6.22,Bobbin Package Defect,0.3,82735,148.93,No,Completed
15-09-2023,September,Q3,2023,Kanpur Plant,Circular Loom,LC-009,LSL Circular Loom,Morning (6AM-2PM),LSL Circular Loom,Recycled PP Pellets,Good,211,293,72.01,8,3.79,Weft Skip,0.65,89660,87.69,No,Completed
15-09-2023,September,Q3,2023,Kanpur Plant,Circular Loom,LC-011,FSN 4 Circular Loom,Morning (6AM-2PM),Strapping Line,Recycled PP Pellets,Good,252,215,100,10,3.97,Weft Skip,0.06,50711,107.99,No,Completed
15-09-2023,September,Q3,2023,Kanpur Plant,Circular Loom,LC-009,LSL Circular Loom,Afternoon (2PM-10PM),Recycling Machine,Recycled PP Pellets,Excellent,281,383,73.37,20,7.12,Weft Skip,1.75,52389,135.52,No,Completed
15-09-2023,September,Q3,2023,Bengaluru Plant,Multifilament,LC-020,Lofil Multifilament Line MF-2,Morning (6AM-2PM),Tape Extrusion Line,Recycled PP Pellets,Fair,436,279,100,28,6.42,No Defect,4.11,99717,72.57,No,Completed
15-09-2023,September,Q3,2023,Kanpur Plant,Tape Winding,LC-006,Automatic Tape Winder ATW-300,Night (10PM-6AM),Tape Extrusion Line,PP Granules Grade B,Excellent,118,392,30.1,17,14.41,No Defect,1.7,34491,81.65,No,Completed
16-09-2023,September,Q3,2023,Kanpur Plant,Tape Extrusion,LC-003,HDPE Tape Extrusion Line,Morning (6AM-2PM),Recycling Machine,HDPE Granules,Good,347,227,100,15,4.32,Melt Flow Issue,0.89,80858,38.08,No,Completed
16-09-2023,September,Q3,2023,Kanpur Plant,Tape Extrusion,LC-001,Tape Extrusion Line TE-600,Afternoon (2PM-10PM),Nova 82 Circular Loom,Master Batch Additive,Good,58,373,15.55,13,22.41,Melt Flow Issue,1.13,14203,129.88,Yes,Completed
16-09-2023,September,Q3,2023,Kanpur Plant,Lamination & Coating,LC-014,Extrusion Lamination Line EL-100,Afternoon (2PM-10PM),CSN 4 Circular Loom,PP Granules Grade B,Excellent,59,222,26.58,3,5.08,Coating Thickness Variation,0.98,66202,127.87,No,Completed
16-09-2023,September,Q3,2023,Kanpur Plant,Circular Loom,LC-011,FSN 4 Circular Loom,Morning (6AM-2PM),FIBC Conversion Line,Recycled PP Pellets,Poor,86,332,25.9,34,39.53,Weft Skip,5.35,42970,95.6,No,Completed
16-09-2023,September,Q3,2023,Bengaluru Plant,Tape Extrusion,LC-003,HDPE Tape Extrusion Line,Afternoon (2PM-10PM),Precision Tape Winder,Recycled PP Pellets,Good,417,216,100,10,2.4,No Defect,1.85,44403,26.7,No,Completed
16-09-2023,September,Q3,2023,Kanpur Plant,Multifilament,LC-021,Twister Winder LT-300,Morning (6AM-2PM),LSL Circular Loom,PP Granules Grade A,Excellent,351,397,88.41,15,4.27,No Defect,1.45,22834,42.67,Yes,Completed
16-09-2023,September,Q3,2023,Bengaluru Plant,Recycling,LC-022,Cutter Compactor Recycler CC-200,Afternoon (2PM-10PM),LSL Circular Loom,PP Granules Grade A,Excellent,51,385,13.25,15,29.41,No Defect,0.11,65876,25.28,No,Completed
16-09-2023,September,Q3,2023,Bengaluru Plant,Lamination & Coating,LC-013,Extrusion Lamination Line EL-50,Morning (6AM-2PM),FIBC Conversion Line,PP Granules Grade A,Good,381,240,100,12,3.15,Air Bubble,0.05,86474,25.04,No,Completed
16-09-2023,September,Q3,2023,Bengaluru Plant,Multifilament,LC-020,Lofil Multifilament Line MF-2,Morning (6AM-2PM),Strapping Line,PP Granules Grade A,Fair,328,233,100,20,6.1,Filament Breakage,3.19,50503,46.75,No,Completed
16-09-2023,September,Q3,2023,Bengaluru Plant,Tape Extrusion,LC-002,Tape Extrusion Line TE-400,Afternoon (2PM-10PM),Extrusion Lamination Line,PP Granules Grade B,Good,350,275,100,22,6.29,Tape Breakage,1.58,81823,32.67,Yes,Completed
16-09-2023,September,Q3,2023,Bengaluru Plant,Circular Loom,LC-012,Venti Circular Loom,Morning (6AM-2PM),Precision Tape Winder,PP Granules Grade A,Excellent,177,210,84.29,12,6.78,Fabric Tear,1.21,74945,35.63,Yes,Completed
16-09-2023,September,Q3,2023,Bengaluru Plant,Tape Winding,LC-006,Automatic Tape Winder ATW-300,Morning (6AM-2PM),Strapping Line,PP Granules Grade B,Good,187,298,62.75,19,10.16,Uneven Winding Tension,1.29,18735,113.85,Yes,Completed
17-09-2023,September,Q3,2023,Kanpur Plant,Circular Loom,LC-007,Nova 10 Circular Loom,Afternoon (2PM-10PM),Extrusion Lamination Line,Recycled PP Pellets,Good,217,351,61.82,11,5.07,Shuttle Jam,0.9,58414,89.92,No,Completed
17-09-2023,September,Q3,2023,Kanpur Plant,Quality Control,LC-026,UV Resistance Chamber,Night (10PM-6AM),Recycling Machine,PP Granules Grade A,Good,83,420,19.76,1,1.2,No Defect,1.92,44857,45.87,No,Delayed
17-09-2023,September,Q3,2023,Kanpur Plant,Circular Loom,LC-011,FSN 4 Circular Loom,Night (10PM-6AM),CSN 4 Circular Loom,HDPE Granules,Excellent,157,372,42.2,8,5.1,Fabric Tear,1.57,42095,25.9,Yes,Completed
17-09-2023,September,Q3,2023,Kanpur Plant,Quality Control,LC-027,Tape Denier Tester,Night (10PM-6AM),Precision Tape Winder,PP Granules Grade B,Excellent,122,489,24.95,9,7.38,No Defect,0.61,78868,65.16,Yes,Completed
17-09-2023,September,Q3,2023,Kanpur Plant,Tape Winding,LC-004,Precision Winder PW-100,Afternoon (2PM-10PM),Extrusion Lamination Line,Master Batch Additive,Fair,446,331,100,13,2.91,Bobbin Package Defect,2.95,30523,67.36,No,In Progress
17-09-2023,September,Q3,2023,Bengaluru Plant,Multifilament,LC-021,Twister Winder LT-300,Night (10PM-6AM),Recycling Machine,PP Granules Grade A,Excellent,363,384,94.53,6,1.65,Denier Inconsistency,1.89,47304,61.61,No,Completed
17-09-2023,September,Q3,2023,Kanpur Plant,Multifilament,LC-019,Lofil Multifilament Line MF-1,Morning (6AM-2PM),Lofil Multifilament Line,PP Granules Grade A,Excellent,285,296,96.28,13,4.56,No Defect,0.79,35092,123.49,No,Delayed
17-09-2023,September,Q3,2023,Kanpur Plant,Lamination & Coating,LC-015,Coating Machine CM-75,Afternoon (2PM-10PM),Recycling Machine,Master Batch Additive,Fair,406,433,93.76,9,2.22,No Defect,1.74,95572,38.89,No,In Progress
17-09-2023,September,Q3,2023,Kanpur Plant,Circular Loom,LC-010,CSN 4 Circular Loom,Morning (6AM-2PM),Lofil Multifilament Line,PP Granules Grade B,Poor,294,275,100,25,8.5,Weft Skip,8.94,93228,135.06,No,In Progress
17-09-2023,September,Q3,2023,Kanpur Plant,Circular Loom,LC-011,FSN 4 Circular Loom,Afternoon (2PM-10PM),Lofil Multifilament Line,PP Granules Grade A,Fair,281,428,65.65,16,5.69,No Defect,2.77,89166,73.71,No,Completed
17-09-2023,September,Q3,2023,Bengaluru Plant,Lamination & Coating,LC-013,Extrusion Lamination Line EL-50,Morning (6AM-2PM),Strapping Line,Recycled PP Pellets,Excellent,70,273,25.64,17,24.29,Delamination,1.88,10551,60.01,No,Completed
18-09-2023,September,Q3,2023,Kanpur Plant,Conversion,LC-018,FIBC Conversion Line,Afternoon (2PM-10PM),FIBC Conversion Line,Master Batch Additive,Good,430,264,100,5,1.16,Cut Length Error,0.33,15944,116.2,No,Completed
18-09-2023,September,Q3,2023,Bengaluru Plant,Circular Loom,LC-009,LSL Circular Loom,Morning (6AM-2PM),Precision Tape Winder,Recycled PP Pellets,Excellent,376,332,100,14,3.72,Weave Pattern Error,0.06,58450,124.58,Yes,Completed
18-09-2023,September,Q3,2023,Bengaluru Plant,Tape Extrusion,LC-003,HDPE Tape Extrusion Line,Morning (6AM-2PM),Lofil Multifilament Line,Master Batch Additive,Good,64,463,13.82,7,10.94,Tape Breakage,1.86,95762,59.52,No,Completed
18-09-2023,September,Q3,2023,Kanpur Plant,Circular Loom,LC-010,CSN 4 Circular Loom,Morning (6AM-2PM),Nova 82 Circular Loom,Master Batch Additive,Fair,162,475,34.11,21,12.96,Shuttle Jam,2.47,21711,145.72,No,Completed
18-09-2023,September,Q3,2023,Kanpur Plant,Conversion,LC-018,FIBC Conversion Line,Afternoon (2PM-10PM),FSN 4 Circular Loom,PP Granules Grade A,Good,332,211,100,10,3.01,No Defect,1.75,12943,56.86,Yes,Completed
18-09-2023,September,Q3,2023,Kanpur Plant,Tape Winding,LC-006,Automatic Tape Winder ATW-300,Afternoon (2PM-10PM),Extrusion Lamination Line,Master Batch Additive,Excellent,215,229,93.89,6,2.79,Bobbin Package Defect,1.41,16394,122.07,No,Completed
18-09-2023,September,Q3,2023,Bengaluru Plant,Lamination & Coating,LC-015,Coating Machine CM-75,Night (10PM-6AM),Precision Tape Winder,PP Granules Grade B,Excellent,348,272,100,5,1.44,Delamination,0.4,72499,125.31,No,Completed
18-09-2023,September,Q3,2023,Kanpur Plant,Tape Extrusion,LC-001,Tape Extrusion Line TE-600,Morning (6AM-2PM),Recycling Machine,Master Batch Additive,Fair,437,486,89.92,14,3.2,Thickness Inconsistency,3.08,87749,124.17,No,Completed
18-09-2023,September,Q3,2023,Kanpur Plant,Multifilament,LC-021,Twister Winder LT-300,Afternoon (2PM-10PM),Lofil Multifilament Line,Recycled PP Pellets,Poor,203,267,76.03,43,21.18,Filament Breakage,4.39,53386,54.41,No,In Progress
18-09-2023,September,Q3,2023,Bengaluru Plant,Circular Loom,LC-011,FSN 4 Circular Loom,Morning (6AM-2PM),Extrusion Lamination Line,PP Granules Grade B,Excellent,197,272,72.43,17,8.63,Fabric Tear,1.58,98723,97.85,Yes,In Progress
19-09-2023,September,Q3,2023,Kanpur Plant,Quality Control,LC-026,UV Resistance Chamber,Morning (6AM-2PM),Recycling Machine,PP Granules Grade B,Poor,294,405,72.59,39,13.27,UV Resistance Failure,6.89,13724,92.02,No,Completed
19-09-2023,September,Q3,2023,Kanpur Plant,Circular Loom,LC-008,Nova 82 Circular Loom,Afternoon (2PM-10PM),Precision Tape Winder,Master Batch Additive,Good,228,298,76.51,14,6.14,Broken Warp Tape,1.45,85198,33.21,No,Completed
19-09-2023,September,Q3,2023,Kanpur Plant,Conversion,LC-017,Flexographic Printing Machine,Night (10PM-6AM),Recycling Machine,Recycled PP Pellets,Excellent,289,338,85.5,10,3.46,Bag Dimension Error,0.09,78761,95.52,No,Delayed
19-09-2023,September,Q3,2023,Bengaluru Plant,Conversion,LC-016,Bag Cutting & Stitching Line,Night (10PM-6AM),Extrusion Lamination Line,Recycled PP Pellets,Poor,185,411,45.01,34,18.38,Cut Length Error,7.1,88516,101.98,No,Completed
19-09-2023,September,Q3,2023,Kanpur Plant,Tape Extrusion,LC-001,Tape Extrusion Line TE-600,Morning (6AM-2PM),FIBC Conversion Line,PP Granules Grade B,Good,125,378,33.07,18,14.4,No Defect,1.51,61940,85.56,No,Completed
20-09-2023,September,Q3,2023,Bengaluru Plant,Tape Extrusion,LC-001,Tape Extrusion Line TE-600,Night (10PM-6AM),Strapping Line,HDPE Granules,Fair,140,428,32.71,20,14.29,No Defect,1.95,55541,143.37,No,Completed
20-09-2023,September,Q3,2023,Bengaluru Plant,Tape Extrusion,LC-003,HDPE Tape Extrusion Line,Night (10PM-6AM),Extrusion Lamination Line,PP Granules Grade B,Good,373,418,89.23,16,4.29,No Defect,1.62,27655,81.46,No,In Progress
20-09-2023,September,Q3,2023,Kanpur Plant,Tape Extrusion,LC-002,Tape Extrusion Line TE-400,Night (10PM-6AM),FIBC Conversion Line,PP Granules Grade B,Good,199,267,74.53,4,2.01,Melt Flow Issue,0.34,90821,118.44,No,On Hold
20-09-2023,September,Q3,2023,Kanpur Plant,Circular Loom,LC-010,CSN 4 Circular Loom,Morning (6AM-2PM),Extrusion Lamination Line,Recycled PP Pellets,Good,47,392,11.99,8,17.02,Broken Warp Tape,1.69,34254,99.23,No,Completed
20-09-2023,September,Q3,2023,Kanpur Plant,Lamination & Coating,LC-013,Extrusion Lamination Line EL-50,Morning (6AM-2PM),FSN 4 Circular Loom,HDPE Granules,Good,119,364,32.69,5,4.2,Coating Thickness Variation,1.67,92999,135.29,No,Completed
20-09-2023,September,Q3,2023,Kanpur Plant,Conversion,LC-018,FIBC Conversion Line,Morning (6AM-2PM),Tape Extrusion Line,HDPE Granules,Fair,354,296,100,16,4.52,Print Misalignment,1.11,68392,112.15,No,In Progress
21-09-2023,September,Q3,2023,Kanpur Plant,Tape Extrusion,LC-001,Tape Extrusion Line TE-600,Morning (6AM-2PM),Nova 10 Circular Loom,Master Batch Additive,Fair,201,278,72.3,17,8.46,Thickness Inconsistency,4.08,21774,73.01,Yes,Completed
21-09-2023,September,Q3,2023,Kanpur Plant,Tape Winding,LC-005,Step Precision Winder SPW-200,Night (10PM-6AM),FIBC Conversion Line,Master Batch Additive,Good,351,228,100,2,0.57,No Defect,1.01,46879,116.69,Yes,In Progress
21-09-2023,September,Q3,2023,Kanpur Plant,Tape Extrusion,LC-001,Tape Extrusion Line TE-600,Afternoon (2PM-10PM),Precision Tape Winder,HDPE Granules,Excellent,444,368,100,10,2.25,Tape Breakage,1.2,18816,130.06,No,Delayed
21-09-2023,September,Q3,2023,Bengaluru Plant,Multifilament,LC-019,Lofil Multifilament Line MF-1,Afternoon (2PM-10PM),Lofil Multifilament Line,HDPE Granules,Excellent,154,313,49.2,13,8.44,Filament Breakage,0.96,32492,86.24,No,Completed
21-09-2023,September,Q3,2023,Kanpur Plant,Conversion,LC-016,Bag Cutting & Stitching Line,Night (10PM-6AM),Tape Extrusion Line,Recycled PP Pellets,Good,422,472,89.41,12,2.84,Stitching Defect,0.61,29928,91.48,No,Completed
21-09-2023,September,Q3,2023,Kanpur Plant,Tape Winding,LC-005,Step Precision Winder SPW-200,Morning (6AM-2PM),Recycling Machine,HDPE Granules,Good,254,497,51.11,7,2.76,Uneven Winding Tension,0.74,58980,52.57,Yes,Completed
22-09-2023,September,Q3,2023,Kanpur Plant,Circular Loom,LC-011,FSN 4 Circular Loom,Night (10PM-6AM),Nova 10 Circular Loom,Master Batch Additive,Good,400,415,96.39,3,0.75,Weave Pattern Error,0.25,22900,125.09,No,Completed
22-09-2023,September,Q3,2023,Bengaluru Plant,Tape Winding,LC-006,Automatic Tape Winder ATW-300,Afternoon (2PM-10PM),Nova 10 Circular Loom,Master Batch Additive,Fair,258,313,82.43,23,8.91,Tape Overlap,2.58,43379,142.63,No,Completed
